id,protocol,repo,provenance,evidence,tier,questions,coverage_real,coverage_paraphrase,coverage_synthetic,rubric_mean_real,rubric_mean_paraphrase,rubric_mean_synthetic,record_chars,synthetic_chars,changed_lines,language
grafana_grafana__92995,independent,grafana/grafana,human,none,substantive,3,0.333333,0.333333,0,0.6667,0.6667,0.6667,379,1386,,
grafana_grafana__93000,independent,grafana/grafana,human,none,trivial,3,0.333333,0,0.666667,1.3333,0.6667,1.6667,230,1665,,
grafana_grafana__93032,independent,grafana/grafana,human,none,trivial,4,0,0,1,0,0,2,206,1549,,
grafana_grafana__93448,independent,grafana/grafana,human,none,empty,3,0,0,0,0,0,1,38,953,,
grafana_grafana__93622,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0.3333,0.3333,1.3333,71,907,,
grafana_grafana__93744,independent,grafana/grafana,human,none,trivial,3,0,0,0,0,0,0.6667,85,740,,
grafana_grafana__93753,independent,grafana/grafana,human,none,substantive,3,0,0,1,0.3333,0.3333,2,339,2551,,
grafana_grafana__93861,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0,1.3333,50,559,,
grafana_grafana__94086,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0,1.6667,102,972,,
grafana_grafana__94366,independent,grafana/grafana,human,none,trivial,4,0,0,0.25,0.25,0.25,0.75,180,1052,,
grafana_grafana__94633,independent,grafana/grafana,human,none,empty,2,0,0,0,0,0,0.5,26,843,,
grafana_grafana__94680,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0,1.3333,100,1574,,
grafana_grafana__95215,independent,grafana/grafana,human,none,trivial,4,0,0,0.25,0,0,0.75,88,1459,,
grafana_grafana__95239,independent,grafana/grafana,human,none,substantive,3,0,0,1,0.3333,0.6667,2,227,1634,,
grafana_grafana__95631,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0,1.6667,74,922,,
grafana_grafana__95691,independent,grafana/grafana,human,none,empty,4,0,0,0.25,0,0.25,1,30,1620,,
grafana_grafana__95891,independent,grafana/grafana,human,none,trivial,2,0,0,0.5,0,0,1.5,85,617,,
grafana_grafana__96057,independent,grafana/grafana,human,none,trivial,3,0,0,1,0.3333,0.6667,2,127,1090,,
grafana_grafana__96523,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,0.6667,1,1.3333,558,1687,,
grafana_grafana__96609,independent,grafana/grafana,human,none,trivial,3,0,0,0.333333,0.6667,0.3333,1,127,913,,
grafana_grafana__96827,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0.3333,0,1.6667,143,1472,,
grafana_grafana__96922,independent,grafana/grafana,human,none,trivial,3,0,0,0.666667,0,0,1.6667,79,1087,,
grafana_grafana__97103,independent,grafana/grafana,human,none,empty,3,0,0,1,0.3333,0.6667,2,66,788,,
grafana_grafana__97136,independent,grafana/grafana,human,none,substantive,3,0.666667,0.666667,0.666667,1.3333,1.3333,1.6667,658,1244,,
grafana_grafana__97151,independent,grafana/grafana,human,none,trivial,3,0.333333,0.333333,0.333333,1,1,1.3333,210,853,,
grafana_grafana__97176,independent,grafana/grafana,human,none,substantive,3,0,0,0,0,0.3333,0.3333,534,2348,,
grafana_grafana__97534,independent,grafana/grafana,human,none,empty,3,0,0,0,0,0,0.6667,62,1795,,
grafana_grafana__98406,independent,grafana/grafana,human,none,empty,4,0,0,0,0.25,0.25,0.75,44,1021,,
grafana_grafana__98509,independent,grafana/grafana,human,none,empty,3,0,0,0.333333,0,0,0.6667,65,1135,,
grafana_grafana__98510,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0.3333,0.6667,1.3333,80,1104,,
grafana_grafana__98888,independent,grafana/grafana,human,none,substantive,3,0,0,0.333333,1,1,1.3333,412,1701,,
grafana_grafana__99331,independent,grafana/grafana,human,none,substantive,4,0.25,0.25,0.5,0.5,0.5,1,586,1385,,
grafana_grafana__99359,independent,grafana/grafana,human,none,substantive,3,0,0,0.666667,0.3333,0.3333,1.6667,311,1025,,
grafana_grafana__99368,independent,grafana/grafana,human,none,empty,3,0,0,0,0,0,0.6667,72,1124,,
grafana_grafana__99370,independent,grafana/grafana,human,none,substantive,3,0,0,0,0,0,0,237,1144,,
grafana_grafana__99612,independent,grafana/grafana,human,none,empty,3,0,0,0.666667,0,0,1.3333,74,1194,,
langchain-ai_langchain__23876,independent,langchain-ai/langchain,human,none,substantive,3,0,0,0,0,0.3333,1,503,870,,
langchain-ai_langchain__24552,independent,langchain-ai/langchain,human,none,substantive,3,0,0,0.333333,0,0,1,171,993,,
langchain-ai_langchain__24585,independent,langchain-ai/langchain,human,none,substantive,4,0,0,0.25,0.25,0.5,1,463,1151,,
langchain-ai_langchain__24733,independent,langchain-ai/langchain,human,none,substantive,4,0.25,0,0.75,1,0.5,1.75,137,1140,,
langchain-ai_langchain__25078,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.666667,0.3333,0,1.6667,56,960,,
langchain-ai_langchain__25189,independent,langchain-ai/langchain,human,none,substantive,4,0,0,0.25,0.25,0,0.75,392,965,,
langchain-ai_langchain__25362,independent,langchain-ai/langchain,human,none,trivial,4,0,0,0,0,0,0,104,1441,,
langchain-ai_langchain__25430,independent,langchain-ai/langchain,human,none,substantive,3,0,0,0,0,0.3333,0.3333,992,1206,,
langchain-ai_langchain__25500,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.666667,0,0,1.6667,41,1598,,
langchain-ai_langchain__26443,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.666667,0,0,1.6667,42,2659,,
langchain-ai_langchain__26802,independent,langchain-ai/langchain,human,none,trivial,3,0,0,0,0,0,0,154,996,,
langchain-ai_langchain__27805,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.666667,0,0,1.3333,42,1478,,
langchain-ai_langchain__27866,independent,langchain-ai/langchain,human,none,substantive,3,0.333333,0.666667,0.333333,0.6667,1.3333,1.3333,1922,752,,
langchain-ai_langchain__27967,independent,langchain-ai/langchain,human,none,substantive,4,0,0,0.75,0,0.25,1.75,188,1715,,
langchain-ai_langchain__28639,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.333333,0,0,1.3333,25,1499,,
langchain-ai_langchain__28972,independent,langchain-ai/langchain,human,none,substantive,4,0,0,0.5,0.75,0.5,1.25,995,899,,
langchain-ai_langchain__29120,independent,langchain-ai/langchain,human,none,empty,4,0,0,0,0,0,0,52,1329,,
langchain-ai_langchain__29230,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.333333,0,0,1,42,754,,
langchain-ai_langchain__30187,independent,langchain-ai/langchain,human,none,substantive,3,0.333333,1,0.666667,1.3333,2,1.6667,3163,1694,,
langchain-ai_langchain__30370,independent,langchain-ai/langchain,human,none,substantive,3,1,0.666667,0.333333,2,1.6667,1,1619,787,,
langchain-ai_langchain__30449,independent,langchain-ai/langchain,human,none,substantive,3,0.333333,0.333333,0.333333,0.6667,0.6667,1.3333,281,692,,
langchain-ai_langchain__30628,independent,langchain-ai/langchain,human,none,substantive,3,0.333333,0.333333,1,0.6667,0.6667,2,1719,805,,
langchain-ai_langchain__30887,independent,langchain-ai/langchain,human,none,substantive,3,0,0,1,1,1,2,167,1225,,
langchain-ai_langchain__30951,independent,langchain-ai/langchain,human,none,trivial,3,0,0,1,0,0.3333,2,100,542,,
langchain-ai_langchain__31468,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.333333,0.333333,0.333333,0.6667,0.6667,1,601,1120,,
langchain-ai_langchain__31898,independent,langchain-ai/langchain,human,none,substantive,3,0,0,0,0,0,0.3333,179,2348,,
langchain-ai_langchain__32074,independent,langchain-ai/langchain,agent,bot-author,substantive,3,1,1,1,2,2,2,1999,996,,
langchain-ai_langchain__32153,independent,langchain-ai/langchain,agent,bot-author,substantive,3,0.666667,0.666667,0.666667,1.3333,1.6667,1.3333,2298,574,,
langchain-ai_langchain__32156,independent,langchain-ai/langchain,agent,bot-author,substantive,3,0.666667,0.666667,1,1.6667,1.6667,2,2890,1121,,
langchain-ai_langchain__32157,independent,langchain-ai/langchain,agent,bot-author,substantive,3,0.666667,0.333333,0.333333,1.6667,1.3333,1,3396,981,,
langchain-ai_langchain__32160,independent,langchain-ai/langchain,agent,bot-author,substantive,3,1,1,1,2,2,2,2640,1539,,
langchain-ai_langchain__32161,independent,langchain-ai/langchain,agent,bot-author,substantive,3,1,1,1,2,2,2,2298,1195,,
langchain-ai_langchain__32162,independent,langchain-ai/langchain,agent,bot-author,substantive,3,0.333333,0,0.666667,0.6667,0.3333,1.3333,2316,859,,
langchain-ai_langchain__32228,independent,langchain-ai/langchain,human,none,substantive,3,0,0.333333,0.666667,0.3333,0.6667,1.3333,505,1358,,
langchain-ai_langchain__32236,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.333333,0.333333,0.333333,1,1,1.3333,805,810,,
langchain-ai_langchain__32237,independent,langchain-ai/langchain,agent,agent-trailer,substantive,4,0,0,0.25,0,0,0.5,3515,2324,,
langchain-ai_langchain__32331,independent,langchain-ai/langchain,human,none,trivial,3,0,0,0,0,0,0.3333,120,998,,
langchain-ai_langchain__32368,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0,0,1,0.6667,0.6667,2,429,1252,,
langchain-ai_langchain__32445,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0,0,0.333333,0,0,0.6667,397,922,,
langchain-ai_langchain__32551,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.666667,0,0,1.3333,32,1202,,
langchain-ai_langchain__32688,independent,langchain-ai/langchain,human,none,substantive,3,0,0.333333,1,0.3333,1,2,347,892,,
langchain-ai_langchain__32910,independent,langchain-ai/langchain,agent,bot-author,trivial,3,0,0,0.333333,0,0,1.3333,64,1189,,
langchain-ai_langchain__32919,independent,langchain-ai/langchain,human,none,substantive,4,0,0,0.75,0,0,1.5,236,1236,,
langchain-ai_langchain__34106,independent,langchain-ai/langchain,human,none,empty,2,0,0,0,0,0,1,41,1110,,
langchain-ai_langchain__34268,independent,langchain-ai/langchain,human,none,empty,3,0,0,1,0,0.3333,2,60,697,,
langchain-ai_langchain__34464,independent,langchain-ai/langchain,human,none,empty,3,0,0,1,0.3333,0.3333,2,76,780,,
langchain-ai_langchain__35034,independent,langchain-ai/langchain,human,none,empty,3,0,0,0.666667,0,0,1.6667,57,991,,
langchain-ai_langchain__35039,independent,langchain-ai/langchain,human,none,empty,3,0,0,0,0,0,0.3333,41,714,,
langchain-ai_langchain__35317,independent,langchain-ai/langchain,human,none,empty,3,0,0.333333,0.666667,0.3333,0.6667,1.6667,64,789,,
langchain-ai_langchain__35469,independent,langchain-ai/langchain,agent,agent-trailer,substantive,4,1,0.75,0.75,2,1.75,1.75,1544,1883,,
langchain-ai_langchain__35588,independent,langchain-ai/langchain,agent,agent-trailer,substantive,2,1,1,0.5,2,2,1.5,2012,1176,,
langchain-ai_langchain__36725,independent,langchain-ai/langchain,human,none,empty,3,0,0,1,0.6667,0,2,81,995,,
langchain-ai_langchain__36960,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.666667,0.666667,0.666667,1.3333,1.6667,1.3333,4118,1160,,
langchain-ai_langchain__37064,independent,langchain-ai/langchain,agent,bot-author,empty,3,0,0,1,0,0.3333,2,40,855,,
langchain-ai_langchain__37095,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.666667,1,1,1.6667,2,2,1751,1229,,
langchain-ai_langchain__37456,independent,langchain-ai/langchain,human,none,empty,3,0,0,1,0.3333,0,2,91,1620,,
langchain-ai_langchain__37602,independent,langchain-ai/langchain,human,none,substantive,3,0.666667,0.666667,0.666667,1.6667,1.6667,1.6667,499,1077,,
langchain-ai_langchain__37710,independent,langchain-ai/langchain,agent,bot-author,substantive,3,0.333333,0.333333,0.666667,0.6667,0.6667,1.3333,530,1187,,
langchain-ai_langchain__37911,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.666667,0.666667,0.666667,1.3333,1.3333,1.6667,1399,1572,,
langchain-ai_langchain__38118,independent,langchain-ai/langchain,human,none,substantive,3,0.666667,0.333333,0.666667,1.3333,1,1.3333,1351,1702,,
langchain-ai_langchain__38363,independent,langchain-ai/langchain,agent,agent-trailer,substantive,3,0.333333,0.333333,1,0.6667,0.6667,2,768,979,,
langchain-ai_langchain__38664,independent,langchain-ai/langchain,agent,agent-trailer,substantive,4,0.75,0.5,0.5,1.5,1.25,1.25,1433,1611,,
langchain-ai_langchain__38665,independent,langchain-ai/langchain,agent,agent-footer,substantive,3,1,1,0.666667,2,2,1.6667,2658,1429,,
prisma_prisma__1018,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,0.75,0,2,1.5,0.75,5985,1940,,
prisma_prisma__1019,independent,prisma/prisma,agent,agent-footer,substantive,3,0.333333,0.333333,0,0.6667,0.6667,0,1577,1089,,
prisma_prisma__1024,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,0.75,0,2,1.75,1,8357,2125,,
prisma_prisma__1028,independent,prisma/prisma,agent,agent-footer,substantive,3,0.666667,0.333333,1,1.6667,1,2,2553,1758,,
prisma_prisma__1035,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,0.333333,0,2,1.3333,1,10647,1510,,
prisma_prisma__1038,independent,prisma/prisma,human,none,substantive,4,1,1,0.25,2,2,1,13766,2348,,
prisma_prisma__1042,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.25,0.25,0,0.75,0.5,0,2043,1653,,
prisma_prisma__1048,independent,prisma/prisma,agent,agent-footer,substantive,4,0.5,0.5,0.25,1.5,1.25,1,6122,2246,,
prisma_prisma__137,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,1,1,2,2,2,2024,1303,,
prisma_prisma__145,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,0.333333,0.333333,1.6667,1,1,2251,1799,,
prisma_prisma__147,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,1,1,1.6667,2,2,1517,1507,,
prisma_prisma__200,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.75,0.75,0,1.75,1.5,0.25,4598,784,,
prisma_prisma__201,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,0.666667,0.666667,1.3333,1.6667,1.3333,6222,1101,,
prisma_prisma__224,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.333333,0.333333,0.666667,0.6667,0.6667,1.3333,1515,1260,,
prisma_prisma__270,independent,prisma/prisma,human,none,substantive,3,0.666667,0.666667,1,1.3333,1.3333,2,762,957,,
prisma_prisma__310,independent,prisma/prisma,human,none,substantive,2,0,0,0,0,0.5,0.5,550,388,,
prisma_prisma__32,independent,prisma/prisma,human,none,substantive,3,0,0,0.666667,0,0,1.6667,148,1528,,
prisma_prisma__323,independent,prisma/prisma,agent,agent-footer,substantive,3,0.333333,0,0.666667,1.3333,1,1.6667,871,898,,
prisma_prisma__404,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.75,0.5,0.75,1.75,1.5,1.75,33469,2335,,
prisma_prisma__417,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,0.666667,0,1.6667,1.6667,0.6667,14514,2772,,
prisma_prisma__428,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,1,0.333333,2,2,0.6667,4667,1011,,
prisma_prisma__553,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.75,0.5,0,1.75,1,0.25,13124,1745,,
prisma_prisma__653,independent,prisma/prisma,human,none,substantive,3,0.666667,1,0,1.3333,2,0.6667,3400,1312,,
prisma_prisma__726,independent,prisma/prisma,agent,agent-trailer,substantive,3,0,1,0.333333,0.3333,2,1,4963,1731,,
prisma_prisma__732,independent,prisma/prisma,agent,agent-trailer,substantive,3,0,1,1,0.6667,2,2,3720,1626,,
prisma_prisma__750,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,1,1,2,2,2,6399,2731,,
prisma_prisma__751,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.5,0.5,0,1,1,0.25,4909,2596,,
prisma_prisma__753,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,0.666667,0,1.3333,1.3333,1,7230,1917,,
prisma_prisma__754,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.333333,0.333333,0.666667,1.3333,0.6667,1.6667,5660,1671,,
prisma_prisma__755,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,0.5,0,2,1.5,0.25,5064,2896,,
prisma_prisma__768,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,1,0.75,2,2,1.75,7407,2297,,
prisma_prisma__769,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,1,0,1.6667,2,1,5163,2306,,
prisma_prisma__770,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.5,0.25,0.5,1.5,1.25,1,5804,1884,,
prisma_prisma__775,independent,prisma/prisma,agent,agent-footer,substantive,4,0,0.25,0.25,0.5,1,1,3965,2338,,
prisma_prisma__792,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,1,0.5,2,2,1.25,5231,2733,,
prisma_prisma__795,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.5,0.5,0.25,1.25,1.25,0.75,11872,2049,,
prisma_prisma__797,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,1,0.666667,1.3333,2,1.3333,3117,1181,,
prisma_prisma__800,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.3333,2,1160,868,,
prisma_prisma__801,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.333333,0.333333,1,1,1,2,1117,780,,
prisma_prisma__802,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,0.666667,0.666667,1.6667,1.6667,1.6667,1502,809,,
prisma_prisma__808,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.75,1,0.75,1.75,2,1.75,8134,2405,,
prisma_prisma__809,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.6667,2,5777,2062,,
prisma_prisma__810,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,0.666667,0,2,1.3333,0.6667,7195,2068,,
prisma_prisma__812,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,1,0,2,2,1,12817,2749,,
prisma_prisma__813,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.25,0.25,0.25,0.5,0.5,0.75,5754,2242,,
prisma_prisma__816,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,0.75,0.25,2,1.75,0.75,12599,2293,,
prisma_prisma__825,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.75,0.5,0,1.5,1.25,0.5,11477,2883,,
prisma_prisma__826,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.5,0.75,0,1,1.5,1,7773,1900,,
prisma_prisma__829,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.75,0.25,0.5,1.5,1,1.25,3327,2299,,
prisma_prisma__834,independent,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,1,0.666667,1.6667,2,1.6667,10903,2137,,
prisma_prisma__838,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,1,0,2,2,0.3333,6551,1467,,
prisma_prisma__841,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,0.666667,1,2,1.6667,2,8444,1992,,
prisma_prisma__870,independent,prisma/prisma,agent,agent-trailer,substantive,4,0.75,0.5,0,1.75,1.25,0.5,3492,2251,,
prisma_prisma__879,independent,prisma/prisma,agent,agent-trailer,substantive,3,1,1,0,2,2,1,6120,1865,,
prisma_prisma__896,independent,prisma/prisma,agent,agent-footer,substantive,4,1,0.5,0.25,2,1.25,1,5867,2126,,
prisma_prisma__897,independent,prisma/prisma,agent,agent-footer,substantive,3,0.666667,0.666667,1,1.6667,1.6667,2,4125,2562,,
prisma_prisma__905,independent,prisma/prisma,agent,agent-footer,substantive,3,1,1,0.333333,2,2,1.3333,3868,1942,,
prisma_prisma__906,independent,prisma/prisma,agent,agent-trailer,substantive,4,1,1,0.25,2,2,1.25,11892,2414,,
